Name,Measure,Measure Info,Geo Type Name,Geo Join ID,Geo Place Name,Time Period,Start_Date,Data Value,Year,Data Value Normalized
Nitrogen dioxide (NO2),Mean,ppb,UHF42,208.0,Canarsie - Flatlands,Winter 2020-21,12/01/2020,21.2,2020.0,0.049917588886272665
Nitrogen dioxide (NO2),Mean,ppb,UHF42,207.0,East Flatbush - Flatbush,Summer 2010,06/01/2010,19.0,2010.0,0.0447374617376972
Nitrogen dioxide (NO2),Mean,ppb,UHF42,307.0,Gramercy Park - Murray Hill,Summer 2021,06/01/2021,20.2,2021.0,0.04756298563692018
Nitrogen dioxide (NO2),Mean,ppb,UHF42,408.0,Jamaica,Annual Average 2009,12/01/2008,22.3,2009.0,0.0525076524605604
Nitrogen dioxide (NO2),Mean,ppb,CD,304.0,Bushwick (CD4),Winter 2019-20,12/01/2019,27.7,2019.0,0.0652225100070638
Nitrogen dioxide (NO2),Mean,ppb,CD,404.0,Elmhurst and Corona (CD4),Winter 2012-13,12/01/2012,26.7,2012.0,0.06286790675771133
Nitrogen dioxide (NO2),Mean,ppb,CD,304.0,Bushwick (CD4),Summer 2015,06/01/2015,15.5,2015.0,0.03649635036496351
Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,208.0,Canarsie - Flatlands,2009-2011,01/01/2009,81.7,2009.0,0.19237108547209797
Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,407.0,Southwest Queens,2009-2011,01/01/2009,80.0,2009.0,0.18836825994819872
Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,207.0,East Flatbush - Flatbush,2009-2011,01/01/2009,115.8,2009.0,0.27266305627501763
Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,408.0,Jamaica,2015-2017,01/01/2015,69.6,2015.0,0.1638803861549329
Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,407.0,Southwest Queens,2015-2017,01/01/2015,43.0,2015.0,0.10124793972215682
Fine particles (PM 2.5),Mean,mcg/m3,CD,204.0,Highbridge and Concourse (CD4),Winter 2010-11,12/01/2010,14.9,2010.0,0.035083588415352016
Fine particles (PM 2.5),Mean,mcg/m3,CD,204.0,Highbridge and Concourse (CD4),Annual Average 2013,12/01/2012,10.0,2013.0,0.02354603249352484
Fine particles (PM 2.5),Mean,mcg/m3,CD,103.0,Lower East Side and Chinatown (CD3),Annual Average 2017,01/01/2017,8.4,2017.0,0.01977866729456087
Fine particles (PM 2.5),Mean,mcg/m3,CD,103.0,Lower East Side and Chinatown (CD3),Annual Average 2021,01/01/2021,7.6,2021.0,0.01789498469507888
Fine particles (PM 2.5),Mean,mcg/m3,CD,203.0,Morrisania and Crotona (CD3),Annual Average 2017,01/01/2017,7.9,2017.0,0.018601365669884625
Fine particles (PM 2.5),Mean,mcg/m3,CD,412.0,Jamaica and Hollis (CD12),Annual Average 2018,01/01/2018,6.7,2018.0,0.015775841770661644
Fine particles (PM 2.5),Mean,mcg/m3,CD,212.0,Williamsbridge and Baychester (CD12),Annual Average 2018,01/01/2018,7.0,2018.0,0.01648222274546739
Fine particles (PM 2.5),Mean,mcg/m3,CD,108.0,Upper East Side (CD8),Annual Average 2018,01/01/2018,8.7,2018.0,0.02048504826936661
Fine particles (PM 2.5),Mean,mcg/m3,CD,410.0,South Ozone Park and Howard Beach (CD10),Summer 2013,06/01/2013,9.7,2013.0,0.022839651518719094
Fine particles (PM 2.5),Mean,mcg/m3,CD,412.0,Jamaica and Hollis (CD12),Annual Average 2017,01/01/2017,7.1,2017.0,0.016717683070402636
Fine particles (PM 2.5),Mean,mcg/m3,CD,412.0,Jamaica and Hollis (CD12),Summer 2009,06/01/2009,10.1,2009.0,0.02378149281846009
Fine particles (PM 2.5),Mean,mcg/m3,CD,412.0,Jamaica and Hollis (CD12),Winter 2010-11,12/01/2010,11.8,2010.0,0.027784318342359313
Fine particles (PM 2.5),Mean,mcg/m3,CD,412.0,Jamaica and Hollis (CD12),Annual Average 2013,12/01/2012,8.3,2013.0,0.01954320696962562
Fine particles (PM 2.5),Mean,mcg/m3,CD,212.0,Williamsbridge and Baychester (CD12),Annual Average 2017,01/01/2017,7.4,2017.0,0.017424064045208385
Fine particles (PM 2.5),Mean,mcg/m3,CD,108.0,Upper East Side (CD8),Annual Average 2021,01/01/2021,7.0,2021.0,0.01648222274546739
Nitrogen dioxide (NO2),Mean,ppb,UHF42,501.0,Port Richmond,Winter 2014-15,12/01/2014,22.7,2014.0,0.05344949376030139
Nitrogen dioxide (NO2),Mean,ppb,UHF42,301.0,Washington Heights,Winter 2015-16,12/01/2015,23.4,2015.0,0.05509771603484813
Nitrogen dioxide (NO2),Mean,ppb,UHF42,201.0,Greenpoint,Summer 2011,06/01/2011,21.3,2011.0,0.05015304921120792
Nitrogen dioxide (NO2),Mean,ppb,UHF42,201.0,Greenpoint,Annual Average 2016,12/31/2015,21.4,2016.0,0.050388509536143156
Nitrogen dioxide (NO2),Mean,ppb,CD,412.0,Jamaica and Hollis (CD12),Winter 2012-13,12/01/2012,23.1,2012.0,0.05439133506004239
Nitrogen dioxide (NO2),Mean,ppb,CD,412.0,Jamaica and Hollis (CD12),Annual Average 2010,12/01/2009,21.3,2010.0,0.05015304921120792
Nitrogen dioxide (NO2),Mean,ppb,CD,412.0,Jamaica and Hollis (CD12),Summer 2019,06/01/2019,13.3,2019.0,0.031316223216388044
Nitrogen dioxide (NO2),Mean,ppb,CD,412.0,Jamaica and Hollis (CD12),Winter 2019-20,12/01/2019,22.3,2019.0,0.0525076524605604
Nitrogen dioxide (NO2),Mean,ppb,CD,212.0,Williamsbridge and Baychester (CD12),Winter 2012-13,12/01/2012,22.0,2012.0,0.051801271485754655
Nitrogen dioxide (NO2),Mean,ppb,CD,210.0,Throgs Neck and Co-op City (CD10),Annual Average 2010,12/01/2009,19.8,2010.0,0.04662114433717919
Nitrogen dioxide (NO2),Mean,ppb,CD,210.0,Throgs Neck and Co-op City (CD10),Winter 2012-13,12/01/2012,21.0,2012.0,0.04944666823640217
Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,301.0,Washington Heights,2015-2017,01/01/2015,81.6,2015.0,0.1921356251471627
Fine particles (PM 2.5),Mean,mcg/m3,CD,410.0,South Ozone Park and Howard Beach (CD10),Summer 2009,06/01/2009,10.0,2009.0,0.02354603249352484
Fine particles (PM 2.5),Mean,mcg/m3,CD,410.0,South Ozone Park and Howard Beach (CD10),Annual Average 2013,12/01/2012,8.0,2013.0,0.018836825994819874
Fine particles (PM 2.5),Mean,mcg/m3,CD,410.0,South Ozone Park and Howard Beach (CD10),Annual Average 2017,01/01/2017,6.8,2017.0,0.016011302095596893
Fine particles (PM 2.5),Mean,mcg/m3,CD,410.0,South Ozone Park and Howard Beach (CD10),Annual Average 2021,01/01/2021,6.2,2021.0,0.014598540145985403
Fine particles (PM 2.5),Mean,mcg/m3,CD,110.0,Central Harlem (CD10),Annual Average 2017,01/01/2017,7.9,2017.0,0.018601365669884625
Fine particles (PM 2.5),Mean,mcg/m3,CD,112.0,Washington Heights and Inwood (CD12),Annual Average 2021,01/01/2021,6.9,2021.0,0.016246762420532142
Fine particles (PM 2.5),Mean,mcg/m3,CD,212.0,Williamsbridge and Baychester (CD12),Winter 2010-11,12/01/2010,13.4,2010.0,0.03155168354132329
Fine particles (PM 2.5),Mean,mcg/m3,CD,212.0,Williamsbridge and Baychester (CD12),Annual Average 2013,12/01/2012,8.7,2013.0,0.02048504826936661
Nitrogen dioxide (NO2),Mean,ppb,UHF42,409.0,Southeast Queens,Annual Average 2013,12/01/2012,16.8,2013.0,0.03955733458912174
Nitrogen dioxide (NO2),Mean,ppb,UHF42,409.0,Southeast Queens,Winter 2014-15,12/01/2014,22.7,2014.0,0.05344949376030139
Nitrogen dioxide (NO2),Mean,ppb,UHF42,409.0,Southeast Queens,Annual Average 2017,01/01/2017,16.4,2017.0,0.038615493289380735
Nitrogen dioxide (NO2),Mean,ppb,UHF42,409.0,Southeast Queens,Annual Average 2021,01/01/2021,14.3,2021.0,0.03367082646574052
Nitrogen dioxide (NO2),Mean,ppb,UHF42,210.0,Coney Island - Sheepshead Bay,Annual Average 2012,12/01/2011,17.2,2012.0,0.040499175888862725
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,309.0,Union Square - Lower East Side,Summer 2013,06/01/2013,11.5,2013.0,0.027077937367553567
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,309.0,Union Square - Lower East Side,Winter 2021-22,12/01/2021,8.4,2021.0,0.01977866729456087
Fine particles (PM 2.5),Mean,mcg/m3,Borough,3.0,Manhattan,Summer 2013,06/01/2013,11.8,2013.0,0.027784318342359313
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,104.0,Pelham - Throgs Neck,Summer 2009,06/01/2009,10.4,2009.0,0.024487873793265835
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,203.0,Bedford Stuyvesant - Crown Heights,Annual Average 2017,01/01/2017,7.5,2017.0,0.01765952437014363
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,209.0,Bensonhurst - Bay Ridge,Annual Average 2011,12/01/2010,9.8,2011.0,0.023075111843654347
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,209.0,Bensonhurst - Bay Ridge,Annual Average 2015,01/01/2015,8.1,2015.0,0.019072286319755122
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,209.0,Bensonhurst - Bay Ridge,Annual Average 2020,01/01/2020,5.9,2020.0,0.013892159171179657
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,409.0,Southeast Queens,Annual Average 2009,12/01/2008,9.4,2009.0,0.022133270543913352
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,210.0,Coney Island - Sheepshead Bay,Annual Average 2020,01/01/2020,5.7,2020.0,0.013421238521309161
Nitrogen dioxide (NO2),Mean,ppb,UHF42,409.0,Southeast Queens,Annual Average 2012,12/01/2011,17.3,2012.0,0.04073463621379798
Nitrogen dioxide (NO2),Mean,ppb,UHF42,409.0,Southeast Queens,Summer 2022,06/01/2022,9.8,2022.0,0.023075111843654347
Nitrogen dioxide (NO2),Mean,ppb,UHF42,106.0,High Bridge - Morrisania,Annual Average 2018,01/01/2018,20.8,2018.0,0.04897574758653167
Nitrogen dioxide (NO2),Mean,ppb,UHF42,106.0,High Bridge - Morrisania,Summer 2021,06/01/2021,14.2,2021.0,0.03343536614080527
Nitrogen dioxide (NO2),Mean,ppb,UHF42,209.0,Bensonhurst - Bay Ridge,Summer 2013,06/01/2013,14.0,2013.0,0.03296444549093478
Nitrogen dioxide (NO2),Mean,ppb,UHF42,410.0,Rockaways,Annual Average 2018,01/01/2018,10.5,2018.0,0.024723334118201084
Nitrogen dioxide (NO2),Mean,ppb,UHF42,410.0,Rockaways,Summer 2021,06/01/2021,4.9,2021.0,0.011537555921827173
Nitrogen dioxide (NO2),Mean,ppb,UHF42,409.0,Southeast Queens,Winter 2021-22,12/01/2021,18.6,2021.0,0.043795620437956206
Nitrogen dioxide (NO2),Mean,ppb,UHF42,409.0,Southeast Queens,Annual Average 2016,12/31/2015,16.2,2016.0,0.038144572639510245
Nitrogen dioxide (NO2),Mean,ppb,UHF42,409.0,Southeast Queens,Annual Average 2018,01/01/2018,16.2,2018.0,0.038144572639510245
Nitrogen dioxide (NO2),Mean,ppb,UHF42,409.0,Southeast Queens,Summer 2021,06/01/2021,9.9,2021.0,0.023310572168589595
Nitrogen dioxide (NO2),Mean,ppb,UHF42,209.0,Bensonhurst - Bay Ridge,Annual Average 2021,01/01/2021,16.0,2021.0,0.03767365198963975
Fine particles (PM 2.5),Mean,mcg/m3,CD,402.0,Woodside and Sunnyside (CD2),Winter 2014-15,12/01/2014,10.9,2014.0,0.02566517541794208
Fine particles (PM 2.5),Mean,mcg/m3,CD,202.0,Hunts Point and Longwood (CD2),Annual Average 2013,12/01/2012,9.8,2013.0,0.023075111843654347
Fine particles (PM 2.5),Mean,mcg/m3,CD,202.0,Hunts Point and Longwood (CD2),Summer 2009,06/01/2009,11.5,2009.0,0.027077937367553567
Fine particles (PM 2.5),Mean,mcg/m3,CD,402.0,Woodside and Sunnyside (CD2),Annual Average 2016,12/31/2015,9.3,2016.0,0.021897810218978103
Fine particles (PM 2.5),Mean,mcg/m3,CD,202.0,Hunts Point and Longwood (CD2),Summer 2012,06/01/2012,11.2,2012.0,0.02637155639274782
Fine particles (PM 2.5),Mean,mcg/m3,CD,102.0,Greenwich Village and Soho (CD2),Winter 2021-22,12/01/2021,9.4,2021.0,0.022133270543913352
Nitrogen dioxide (NO2),Mean,ppb,CD,212.0,Williamsbridge and Baychester (CD12),Summer 2019,06/01/2019,11.7,2019.0,0.027548858017424065
Nitrogen dioxide (NO2),Mean,ppb,CD,412.0,Jamaica and Hollis (CD12),Annual Average 2011,12/01/2010,21.6,2011.0,0.05085943018601366
Nitrogen dioxide (NO2),Mean,ppb,CD,412.0,Jamaica and Hollis (CD12),Annual Average 2009,12/01/2008,22.3,2009.0,0.0525076524605604
Nitrogen dioxide (NO2),Mean,ppb,CD,412.0,Jamaica and Hollis (CD12),Summer 2014,06/01/2014,13.6,2014.0,0.032022604191193786
Nitrogen dioxide (NO2),Mean,ppb,CD,412.0,Jamaica and Hollis (CD12),Winter 2018-19,12/01/2018,19.9,2018.0,0.04685660466211443
Nitrogen dioxide (NO2),Mean,ppb,CD,412.0,Jamaica and Hollis (CD12),Annual Average 2020,01/01/2020,14.3,2020.0,0.03367082646574052
Nitrogen dioxide (NO2),Mean,ppb,CD,212.0,Williamsbridge and Baychester (CD12),Annual Average 2009,12/01/2008,22.1,2009.0,0.05203673181068991
Nitrogen dioxide (NO2),Mean,ppb,CD,210.0,Throgs Neck and Co-op City (CD10),Annual Average 2009,12/01/2008,21.3,2009.0,0.05015304921120792
Nitrogen dioxide (NO2),Mean,ppb,CD,210.0,Throgs Neck and Co-op City (CD10),Annual Average 2011,12/01/2010,20.4,2011.0,0.048033906286790676
Nitrogen dioxide (NO2),Mean,ppb,CD,412.0,Jamaica and Hollis (CD12),Winter 2010-11,12/01/2010,28.4,2010.0,0.06687073228161054
Nitrogen dioxide (NO2),Mean,ppb,CD,412.0,Jamaica and Hollis (CD12),Summer 2009,06/01/2009,18.5,2009.0,0.043560160113020954
Nitrogen dioxide (NO2),Mean,ppb,CD,412.0,Jamaica and Hollis (CD12),Annual Average 2013,12/01/2012,19.1,2013.0,0.04497292206263245
Nitrogen dioxide (NO2),Mean,ppb,CD,412.0,Jamaica and Hollis (CD12),Annual Average 2017,01/01/2017,17.8,2017.0,0.04191193783847422
Nitrogen dioxide (NO2),Mean,ppb,CD,412.0,Jamaica and Hollis (CD12),Annual Average 2021,01/01/2021,15.1,2021.0,0.03555450906522251
Nitrogen dioxide (NO2),Mean,ppb,CD,212.0,Williamsbridge and Baychester (CD12),Winter 2010-11,12/01/2010,25.4,2010.0,0.059806922533553096
Nitrogen dioxide (NO2),Mean,ppb,CD,212.0,Williamsbridge and Baychester (CD12),Annual Average 2013,12/01/2012,18.0,2013.0,0.042382858488344714
Nitrogen dioxide (NO2),Mean,ppb,CD,212.0,Williamsbridge and Baychester (CD12),Annual Average 2021,01/01/2021,15.6,2021.0,0.03673181068989875
Nitrogen dioxide (NO2),Mean,ppb,CD,210.0,Throgs Neck and Co-op City (CD10),Summer 2009,06/01/2009,17.2,2009.0,0.040499175888862725
Nitrogen dioxide (NO2),Mean,ppb,CD,210.0,Throgs Neck and Co-op City (CD10),Winter 2010-11,12/01/2010,26.4,2010.0,0.062161525782905576
Nitrogen dioxide (NO2),Mean,ppb,CD,410.0,South Ozone Park and Howard Beach (CD10),Winter 2014-15,12/01/2014,24.1,2014.0,0.056745938309394874
Nitrogen dioxide (NO2),Mean,ppb,CD,210.0,Throgs Neck and Co-op City (CD10),Annual Average 2017,01/01/2017,18.1,2017.0,0.042618318813279966
Nitrogen dioxide (NO2),Mean,ppb,CD,210.0,Throgs Neck and Co-op City (CD10),Annual Average 2021,01/01/2021,15.4,2021.0,0.036260890040028255
Nitrogen dioxide (NO2),Mean,ppb,CD,212.0,Williamsbridge and Baychester (CD12),Annual Average 2017,01/01/2017,18.4,2017.0,0.0433246997880857
Nitrogen dioxide (NO2),Mean,ppb,UHF34,211.0,Williamsburg - Bushwick,Winter 2010-11,12/01/2010,32.6,2010.0,0.07676006592889098
Nitrogen dioxide (NO2),Mean,ppb,UHF34,211.0,Williamsburg - Bushwick,Annual Average 2017,01/01/2017,20.7,2017.0,0.04874028726159642
Nitrogen dioxide (NO2),Mean,ppb,UHF34,211.0,Williamsburg - Bushwick,Annual Average 2021,01/01/2021,19.0,2021.0,0.0447374617376972
Nitrogen dioxide (NO2),Mean,ppb,UHF34,211.0,Williamsburg - Bushwick,Summer 2009,06/01/2009,23.1,2009.0,0.05439133506004239
Nitrogen dioxide (NO2),Mean,ppb,UHF34,209.0,Bensonhurst - Bay Ridge,Winter 2010-11,12/01/2010,28.4,2010.0,0.06687073228161054
Nitrogen dioxide (NO2),Mean,ppb,UHF34,209.0,Bensonhurst - Bay Ridge,Winter 2014-15,12/01/2014,24.9,2014.0,0.05862962090887685
Nitrogen dioxide (NO2),Mean,ppb,UHF34,209.0,Bensonhurst - Bay Ridge,Annual Average 2013,12/01/2012,18.6,2013.0,0.043795620437956206
Nitrogen dioxide (NO2),Mean,ppb,UHF42,401.0,Long Island City - Astoria,Winter 2018-19,12/01/2018,25.7,2018.0,0.06051330350835884
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,305.0,Upper East Side,Annual Average 2012,12/01/2011,11.2,2012.0,0.02637155639274782
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,305.0,Upper East Side,Summer 2022,06/01/2022,7.1,2022.0,0.016717683070402636
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,105.0,Crotona -Tremont,Annual Average 2012,12/01/2011,10.2,2012.0,0.024016953143395338
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,305.0,Upper East Side,Summer 2012,06/01/2012,12.1,2012.0,0.028490699317165056
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,403.0,Flushing - Clearview,Summer 2012,06/01/2012,10.1,2012.0,0.02378149281846009
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,305.0,Upper East Side,Summer 2021,06/01/2021,8.9,2021.0,0.02095596891923711
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,203.0,Bedford Stuyvesant - Crown Heights,Summer 2021,06/01/2021,8.5,2021.0,0.020014127619496114
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,105.0,Crotona -Tremont,Winter 2021-22,12/01/2021,7.3,2021.0,0.017188603720273133
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,305.0,Upper East Side,Winter 2014-15,12/01/2014,11.1,2014.0,0.026136096067812573
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,403.0,Flushing - Clearview,Summer 2009,06/01/2009,10.2,2009.0,0.024016953143395338
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,305.0,Upper East Side,Annual Average 2021,01/01/2021,7.0,2021.0,0.01648222274546739
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,305.0,Upper East Side,Summer 2009,06/01/2009,12.9,2009.0,0.030374381916647045
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,403.0,Flushing - Clearview,Annual Average 2021,01/01/2021,6.5,2021.0,0.015304921120791147
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,303.0,East Harlem,Annual Average 2021,01/01/2021,6.8,2021.0,0.016011302095596893
Boiler Emissions- Total SO2 Emissions,Number per km2,number,UHF42,305.0,Upper East Side,2013,01/01/2013,95.0,2013.0,0.223687308688486
Boiler Emissions- Total SO2 Emissions,Number per km2,number,UHF42,303.0,East Harlem,2013,01/01/2013,11.6,2013.0,0.027313397692488816
Boiler Emissions- Total SO2 Emissions,Number per km2,number,UHF42,103.0,Fordham - Bronx Pk,2013,01/01/2013,24.5,2013.0,0.05768777960913586
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,403.0,Flushing - Clearview,Summer 2010,06/01/2010,11.6,2010.0,0.027313397692488816
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,305.0,Upper East Side,Winter 2020-21,12/01/2020,7.1,2020.0,0.016717683070402636
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,303.0,East Harlem,Summer 2021,06/01/2021,8.7,2021.0,0.02048504826936661
Nitrogen dioxide (NO2),Mean,ppb,UHF42,305.0,Upper East Side,Winter 2010-11,12/01/2010,35.9,2010.0,0.08453025665175418
Nitrogen dioxide (NO2),Mean,ppb,UHF42,305.0,Upper East Side,Winter 2014-15,12/01/2014,29.2,2014.0,0.06875441488109253
Nitrogen dioxide (NO2),Mean,ppb,UHF42,305.0,Upper East Side,Annual Average 2013,12/01/2012,28.6,2013.0,0.06734165293148105
Nitrogen dioxide (NO2),Mean,ppb,UHF42,305.0,Upper East Side,Summer 2009,06/01/2009,30.9,2009.0,0.07275724040499176
Nitrogen dioxide (NO2),Mean,ppb,UHF42,403.0,Flushing - Clearview,Winter 2014-15,12/01/2014,24.0,2014.0,0.05651047798445962
Nitrogen dioxide (NO2),Mean,ppb,UHF42,305.0,Upper East Side,Annual Average 2017,01/01/2017,25.0,2017.0,0.0588650812338121
Nitrogen dioxide (NO2),Mean,ppb,UHF42,305.0,Upper East Side,Annual Average 2021,01/01/2021,20.3,2021.0,0.04779844596185543
Nitrogen dioxide (NO2),Mean,ppb,UHF42,203.0,Bedford Stuyvesant - Crown Heights,Winter 2010-11,12/01/2010,32.2,2010.0,0.07581822462915
Nitrogen dioxide (NO2),Mean,ppb,UHF42,203.0,Bedford Stuyvesant - Crown Heights,Annual Average 2021,01/01/2021,17.1,2021.0,0.04026371556392748
Nitrogen dioxide (NO2),Mean,ppb,UHF42,203.0,Bedford Stuyvesant - Crown Heights,Winter 2014-15,12/01/2014,26.4,2014.0,0.062161525782905576
Nitrogen dioxide (NO2),Mean,ppb,UHF42,105.0,Crotona -Tremont,Annual Average 2021,01/01/2021,17.6,2021.0,0.041441017188603727
Nitrogen dioxide (NO2),Mean,ppb,UHF42,305.0,Upper East Side,Annual Average 2012,12/01/2011,29.5,2012.0,0.06946079585589829
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,203.0,Bedford Stuyvesant - Crown Heights,Winter 2021-22,12/01/2021,6.9,2021.0,0.016246762420532142
Fine particles (PM 2.5),Mean,mcg/m3,CD,107.0,Upper West Side (CD7),Winter 2010-11,12/01/2010,14.3,2010.0,0.03367082646574052
Fine particles (PM 2.5),Mean,mcg/m3,CD,107.0,Upper West Side (CD7),Annual Average 2013,12/01/2012,10.4,2013.0,0.024487873793265835
Nitrogen dioxide (NO2),Mean,ppb,UHF42,204.0,East New York,Summer 2009,06/01/2009,19.5,2009.0,0.04591476336237344
Nitrogen dioxide (NO2),Mean,ppb,UHF42,304.0,Upper West Side,Summer 2011,06/01/2011,25.8,2011.0,0.06074876383329409
Nitrogen dioxide (NO2),Mean,ppb,UHF42,304.0,Upper West Side,Winter 2015-16,12/01/2015,26.4,2015.0,0.062161525782905576
Nitrogen dioxide (NO2),Mean,ppb,UHF42,304.0,Upper West Side,Winter 2020-21,12/01/2020,22.8,2020.0,0.053684954085236644
Nitrogen dioxide (NO2),Mean,ppb,UHF42,211.0,Williamsburg - Bushwick,Winter 2020-21,12/01/2020,24.1,2020.0,0.056745938309394874
Nitrogen dioxide (NO2),Mean,ppb,UHF42,304.0,Upper West Side,Summer 2016,06/01/2016,19.1,2016.0,0.04497292206263245
Nitrogen dioxide (NO2),Mean,ppb,UHF42,204.0,East New York,Winter 2015-16,12/01/2015,23.3,2015.0,0.054862255709912884
Nitrogen dioxide (NO2),Mean,ppb,UHF42,204.0,East New York,Summer 2013,06/01/2013,16.6,2013.0,0.03908641393925124
Nitrogen dioxide (NO2),Mean,ppb,UHF42,304.0,Upper West Side,Annual Average 2009,12/01/2008,32.0,2009.0,0.0753473039792795
Nitrogen dioxide (NO2),Mean,ppb,UHF42,304.0,Upper West Side,Annual Average 2011,12/01/2010,29.3,2011.0,0.06898987520602778
Nitrogen dioxide (NO2),Mean,ppb,UHF42,211.0,Williamsburg - Bushwick,Summer 2014,06/01/2014,17.0,2014.0,0.04002825523899223
Nitrogen dioxide (NO2),Mean,ppb,UHF42,104.0,Pelham - Throgs Neck,Annual Average 2015,01/01/2015,19.4,2015.0,0.04567930303743819
Nitrogen dioxide (NO2),Mean,ppb,UHF42,211.0,Williamsburg - Bushwick,Winter 2018-19,12/01/2018,25.3,2018.0,0.05957146220861785
Nitrogen dioxide (NO2),Mean,ppb,UHF42,304.0,Upper West Side,Annual Average 2015,01/01/2015,23.9,2015.0,0.05627501765952437
Nitrogen dioxide (NO2),Mean,ppb,UHF42,204.0,East New York,Annual Average 2020,01/01/2020,15.7,2020.0,0.036967271014834
Nitrogen dioxide (NO2),Mean,ppb,CD,414.0,Rockaway and Broad Channel (CD14),Annual Average 2010,12/01/2009,14.0,2010.0,0.03296444549093478
Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,404.0,Bayside - Little Neck,2012-2014,01/02/2012,13.4,2012.0,0.03155168354132329
Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,404.0,Bayside - Little Neck,2009-2011,01/01/2009,22.1,2009.0,0.05203673181068991
Fine particles (PM 2.5),Mean,mcg/m3,CD,307.0,Sunset Park (CD7),Summer 2009,06/01/2009,11.5,2009.0,0.027077937367553567
Fine particles (PM 2.5),Mean,mcg/m3,CD,307.0,Sunset Park (CD7),Winter 2010-11,12/01/2010,13.6,2010.0,0.032022604191193786
Fine particles (PM 2.5),Mean,mcg/m3,CD,307.0,Sunset Park (CD7),Annual Average 2017,01/01/2017,8.2,2017.0,0.019307746644690368
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,211.0,Williamsburg - Bushwick,Annual Average 2019,01/01/2019,7.5,2019.0,0.01765952437014363
